qpu_sampling_time,qpu_anneal_time_per_sample,qpu_readout_time_per_sample,qpu_access_time,qpu_access_overhead_time,qpu_programming_time,qpu_delay_time_per_sample,post_processing_overhead_time,total_post_processing_time,problem_formulation_time,connection_time,embedding_time,response_time,sample_fetch_time,n,sparsity
111,275280.0,20.0,97.06,291042.36,4546.64,15762.36,20.58,1.0,1.0,0.11622142791748047,5.301142692565918,0.18339252471923828,3.938185930252075,0.015610933303833008,437,1.0
111,329760.0,20.0,124.3,345684.36,2620.64,15924.36,20.58,110.0,110.0,0.12196898460388184,4.6627185344696045,0.1839613914489746,2.787214756011963,0.016451358795166016,438,1.0
111,383880.0,20.0,151.36,399642.76,5756.24,15762.76,20.58,1.0,1.0,0.1000969409942627,4.639395236968994,0.1970052719116211,2.647709846496582,0.0,439,1.0
111,218280.0,20.0,68.56,234205.96,2186.04,15925.96,20.58,69.0,69.0,0.09964394569396973,4.9357521533966064,0.1873464584350586,28.417527675628662,0.0,440,1.0
111,310200.0,20.0,114.52,325961.96,4428.04,15761.96,20.58,27.0,27.0,0.08622026443481445,2.995952844619751,0.18798303604125977,3.51322340965271,0.0,441,1.0
111,231600.0,20.0,75.22,247523.16,2708.84,15923.16,20.58,12.0,12.0,0.1150197982788086,2.7725870609283447,0.1795949935913086,8.270909309387207,0.0,442,1.0
111,356720.0,20.0,137.78,372645.16,2749.84,15925.16,20.58,22.0,22.0,0.11623954772949219,2.952524185180664,0.20127034187316895,4.64476752281189,0.0,443,1.0
111,400240.0,20.0,159.54,416003.16,5643.84,15763.16,20.58,601.0,601.0,0.09709572792053223,2.8195788860321045,0.2055048942565918,5.095668077468872,0.0,444,1.0
111,330000.0,20.0,124.42,345763.56,4386.44,15763.56,20.58,118.0,118.0,0.12891936302185059,2.7178330421447754,0.1868577003479004,3.6854546070098877,0.0,445,1.0
111,331160.0,20.0,125.0,347087.16,2481.84,15927.16,20.58,29.0,29.0,0.11368465423583984,4.149343490600586,0.21085548400878906,12.304860353469849,0.0,446,1.0
111,261520.0,20.0,90.18,277445.56,3783.44,15925.56,20.58,24.0,24.0,0.11719250679016113,4.0371105670928955,0.17903661727905273,5.953309535980225,0.006087064743041992,447,1.0
111,465320.0,20.0,192.08,481085.96,5760.04,15765.96,20.58,44.0,44.0,0.11369156837463379,4.722918748855591,0.2322070598602295,3.536302328109741,0.0,448,1.0
111,228840.0,20.0,73.84,244765.16,2256.84,15925.16,20.58,1.0,1.0,0.1322174072265625,4.48907470703125,0.21235990524291992,4.566667795181274,0.0,449,1.0
111,376520.0,20.0,147.68,392285.16,4397.84,15765.16,20.58,34.0,34.0,0.10110807418823242,4.896837949752808,0.1880626678466797,3.949012279510498,0.0,450,1.0
111,221080.0,20.0,69.96,237003.96,1968.04,15923.96,20.58,32.0,32.0,0.10272598266601562,4.794232368469238,0.18666601181030273,18.25249195098877,0.0,451,1.0
111,431840.0,20.0,175.34,447606.36,5280.64,15766.36,20.58,19.0,19.0,0.1168522834777832,4.945339202880859,0.19872379302978516,2.2726399898529053,0.0,452,1.0
111,246840.0,20.0,82.84,262605.16,4428.84,15765.16,20.58,282.0,282.0,0.13437914848327637,2.9825081825256348,0.1851944923400879,5.516526699066162,0.0027773380279541016,453,1.0
111,370520.0,20.0,144.68,386443.56,3992.44,15923.56,20.58,21.0,21.0,0.11505484580993652,2.787825584411621,0.2004995346069336,4.81171989440918,0.0,454,1.0
111,389600.0,20.0,154.22,405360.76,6503.24,15760.76,20.58,1.0,1.0,0.09978890419006348,2.749244451522827,0.19657659530639648,3.1781504154205322,0.0,455,1.0
111,338640.0,20.0,128.74,354567.96,3396.04,15927.96,20.58,1.0,1.0,0.1202847957611084,2.9660041332244873,0.19465374946594238,2.7028534412384033,0.0,456,1.0
111,448280.0,20.0,183.56,464041.56,5978.44,15761.56,20.58,604.0,604.0,0.11477804183959961,3.066638469696045,0.18404579162597656,6.733975410461426,0.0,457,1.0
111,338520.0,20.0,128.68,354445.56,1992.44,15925.56,20.58,34.0,34.0,0.10957098007202148,2.8627593517303467,0.18338537216186523,12.452826738357544,0.0,458,1.0
111,406280.0,20.0,162.56,422041.16,6032.84,15761.16,20.58,61.0,61.0,0.11706161499023438,2.4953792095184326,0.2038581371307373,5.396247148513794,0.016663074493408203,459,1.0
111,293000.0,20.0,105.92,308761.56,6056.44,15761.56,20.58,122.0,122.0,0.1163475513458252,3.049982786178589,0.24991941452026367,2.783535957336426,0.0,460,1.0
111,298840.0,20.0,108.84,314764.76,3095.24,15924.76,20.58,21.0,21.0,0.11890959739685059,2.8000214099884033,0.26659417152404785,2.3831450939178467,0.0,461,1.0
111,450120.0,20.0,184.48,465881.56,4838.44,15761.56,20.58,36.0,36.0,0.13329529762268066,3.1000399589538574,0.2504105567932129,2.7333743572235107,0.0,462,1.0
111,342000.0,20.0,130.42,357928.36,4786.64,15928.36,20.58,50.0,50.0,0.12043619155883789,3.1337039470672607,0.24250364303588867,2.416703462600708,0.0,463,1.0
111,308880.0,20.0,113.86,324645.56,4046.44,15765.56,20.58,1.0,1.0,0.11933684349060059,3.312547445297241,0.24999070167541504,19.69873857498169,0.0,464,1.0
111,348880.0,20.0,133.86,364642.36,5023.64,15762.36,20.58,1.0,1.0,0.11344337463378906,2.984386444091797,0.25317955017089844,2.5165722370147705,0.0,465,1.0
111,286240.0,20.0,102.54,302165.96,2298.04,15925.96,20.58,1.0,1.0,0.1440582275390625,3.2812726497650146,0.2507758140563965,6.4579713344573975,0.0,466,1.0
111,428360.0,20.0,173.6,444125.56,6111.44,15765.56,20.58,1.0,1.0,0.1166067123413086,2.834249258041382,0.2667224407196045,3.583341121673584,0.0,467,1.0
111,345240.0,20.0,132.04,361167.96,2646.04,15927.96,20.58,15.0,15.0,0.11668038368225098,2.8331573009490967,0.2669689655303955,11.501812934875488,0.0,468,1.0
111,379840.0,20.0,149.34,395600.76,5847.24,15760.76,20.58,1.0,1.0,0.11589407920837402,2.8991150856018066,0.28026270866394043,10.13776183128357,0.0,469,1.0
111,353160.0,20.0,136.0,369089.96,3197.04,15929.96,20.58,589.0,589.0,0.13213753700256348,2.9788124561309814,0.28588414192199707,2.5137805938720703,0.015627145767211914,470,1.0
111,427160.0,20.0,173.0,442920.36,5546.64,15760.36,20.58,1.0,1.0,0.11450529098510742,534.6183140277863,0.28667473793029785,9.26836109161377,0.020656108856201172,471,1.0
111,362880.0,20.0,140.86,378806.76,3618.24,15926.76,20.58,1.0,1.0,0.23082518577575684,4.734081745147705,0.2854745388031006,4.482999324798584,0.0,472,1.0
111,313880.0,20.0,116.36,329639.96,4307.04,15759.96,20.58,152.0,152.0,0.15173745155334473,5.082289457321167,0.28385019302368164,15.917958974838257,0.0,473,1.0
111,365240.0,20.0,142.04,381162.76,4380.24,15922.76,20.58,1.0,1.0,0.13897132873535156,4.59099268913269,0.3006627559661865,11.420337915420532,0.0,474,1.0
111,400000.0,20.0,159.42,415763.96,5583.04,15763.96,20.58,20.0,20.0,0.1431565284729004,3.2094805240631104,0.3012878894805908,2.966787338256836,0.0,475,1.0
111,331840.0,20.0,125.34,347765.96,2336.04,15925.96,20.58,12.0,12.0,0.13802623748779297,3.5298027992248535,0.314547061920166,9.304860830307007,0.0,476,1.0
111,432240.0,20.0,175.54,448004.76,4995.24,15764.76,20.58,1.0,1.0,0.13534784317016602,3.4991226196289062,0.3009512424468994,10.297888278961182,0.0,477,1.0
111,366920.0,20.0,142.88,382843.16,2141.84,15923.16,20.58,917.0,917.0,0.14702224731445312,3.4493601322174072,0.2997584342956543,5.002536296844482,0.0,478,1.0
111,362560.0,20.0,140.7,378323.96,5763.04,15763.96,20.58,28.0,28.0,0.13308930397033691,3.1671414375305176,0.3303687572479248,22.05287218093872,0.0,479,1.0
111,361960.0,20.0,140.4,377883.96,1961.04,15923.96,20.58,352.0,352.0,0.13268446922302246,3.300067663192749,0.31656694412231445,12.366737842559814,0.0010075569152832031,480,1.0
111,469400.0,20.0,194.12,485161.16,5519.84,15761.16,20.58,1.0,1.0,0.1331477165222168,3.2012078762054443,0.3164820671081543,9.237362384796143,0.0,481,1.0
111,331520.0,20.0,125.18,347445.96,3049.04,15925.96,20.58,233.0,233.0,0.13307714462280273,5.134956121444702,0.31528401374816895,6.250168561935425,0.0,482,1.0
111,309760.0,20.0,114.3,325523.56,5465.44,15763.56,20.58,29.0,29.0,0.137115478515625,5.445197582244873,0.2880985736846924,53.07839560508728,0.015627622604370117,483,1.0
111,269920.0,20.0,94.38,285843.56,3155.44,15923.56,20.58,18.0,18.0,0.13622379302978516,5.2173988819122314,0.31583738327026367,25.29825520515442,0.0,484,1.0
111,465960.0,20.0,192.4,481721.56,4052.44,15761.56,20.58,35.0,35.0,0.14397120475769043,4.884703636169434,0.3163735866546631,10.588473796844482,0.0,485,1.0
111,346360.0,20.0,132.6,362285.56,12051.44,15925.56,20.58,29.0,29.0,0.2180180549621582,3.6497621536254883,0.33525609970092773,5.616578102111816,0.0,486,1.0
111,271040.0,20.0,94.94,286803.16,4405.84,15763.16,20.58,1.0,1.0,0.17655110359191895,3.3866419792175293,0.30422425270080566,10.985169887542725,0.0,487,1.0
111,322400.0,20.0,120.62,338321.96,2549.04,15921.96,20.58,13.0,13.0,0.1523735523223877,3.433690071105957,0.3141908645629883,8.617305517196655,0.0,488,1.0
111,422680.0,20.0,170.76,438444.36,6010.64,15764.36,20.58,45.0,45.0,0.16659855842590332,3.800168514251709,0.3165872097015381,18.679871320724487,0.0,489,1.0
111,240160.0,20.0,79.5,256084.36,2607.64,15924.36,20.58,31.0,31.0,0.14481306076049805,5.00312876701355,0.3041830062866211,21.379355907440186,0.0,490,1.0
111,316320.0,20.0,117.58,332083.96,4808.04,15763.96,20.58,34.0,34.0,0.1668415069580078,5.735187768936157,0.3000006675720215,11.267892360687256,0.0,491,1.0
111,352160.0,20.0,135.5,368085.16,2710.84,15925.16,20.58,42.0,42.0,0.1412665843963623,3.063779354095459,0.29917120933532715,6.150737047195435,0.0,492,1.0
111,407080.0,20.0,162.96,422842.76,6485.24,15762.76,20.58,827.0,827.0,0.16052603721618652,3.0052754878997803,0.31270551681518555,3.448155164718628,0.0,493,1.0
111,358360.0,20.0,138.6,374283.96,16713.04,15923.96,20.58,1348.0,1348.0,0.15407943725585938,3.2822859287261963,0.31668615341186523,15.170640707015991,0.0,494,1.0
111,398000.0,20.0,158.42,413763.16,6735.84,15763.16,20.58,15.0,15.0,0.1862952709197998,3.3626956939697266,0.3176548480987549,7.0164220333099365,0.0,495,1.0
111,283480.0,20.0,101.16,299403.56,11274.44,15923.56,20.58,176.0,176.0,0.16632938385009766,5.513485431671143,0.31670379638671875,24.985238790512085,0.0,496,1.0
111,396760.0,20.0,157.8,412521.56,6179.44,15761.56,20.58,12.0,12.0,0.15476727485656738,5.67475700378418,0.3251664638519287,57.19526958465576,0.015671968460083008,497,1.0
111,339360.0,20.0,129.1,355282.76,8311.24,15922.76,20.58,31.0,31.0,0.1716759204864502,3.980067014694214,0.3206355571746826,20.095016956329346,0.0,498,1.0
111,392840.0,20.0,155.84,408604.36,6085.64,15764.36,20.58,8.0,8.0,0.13049578666687012,3.869530200958252,0.3344719409942627,66.86177849769592,0.0,499,1.0
111,345960.0,20.0,132.4,361883.16,2583.84,15923.16,20.58,14.0,14.0,0.16692709922790527,3.212493419647217,0.3322939872741699,12.984536170959473,0.0,500,1.0
111,389160.0,20.0,154.0,404924.36,6034.64,15764.36,20.58,1.0,1.0,0.14988470077514648,3.3334686756134033,0.31670379638671875,13.253439903259277,0.0,501,1.0
111,368920.0,20.0,143.88,384843.56,4298.44,15923.56,20.58,26.0,26.0,0.13103914260864258,3.216433048248291,0.33350586891174316,7.199979543685913,0.013501882553100586,502,1.0
111,261240.0,20.0,90.04,277002.36,5472.64,15762.36,20.58,10.0,10.0,0.1278069019317627,5.614241123199463,0.3321719169616699,10.603259325027466,0.0,503,1.0
111,335560.0,20.0,127.2,351483.96,1795.04,15923.96,20.58,536.0,536.0,0.15204763412475586,5.328472852706909,0.3314645290374756,9.958112716674805,0.0,504,1.0
111,372080.0,20.0,145.46,387844.76,6571.24,15764.76,20.58,1.0,1.0,0.1296687126159668,5.297931432723999,0.318650484085083,10.520047187805176,0.003206014633178711,505,1.0
111,374160.0,20.0,146.5,390083.56,2325.44,15923.56,20.58,43.0,43.0,0.14751338958740234,3.6649653911590576,0.3334689140319824,16.73311734199524,0.0,506,1.0
111,314600.0,20.0,116.72,330363.16,4323.84,15763.16,20.58,27.0,27.0,0.13750648498535156,3.763129234313965,0.31580638885498047,17.34821057319641,0.0,507,1.0
111,267280.0,20.0,93.06,283204.76,2722.24,15924.76,20.58,83.0,83.0,0.13428592681884766,3.9883761405944824,0.36356139183044434,18.96564745903015,0.0,508,1.0
111,367840.0,20.0,143.34,383759.16,3436.84,15919.16,20.58,861.0,861.0,0.15105843544006348,5.48600959777832,0.40163278579711914,16.263851642608643,0.0,509,1.0
111,349440.0,20.0,134.14,365365.56,3048.44,15925.56,20.58,1.0,1.0,0.15486550331115723,5.761393785476685,0.2998473644256592,8.7824227809906,0.0,510,1.0
111,399480.0,20.0,159.16,415244.36,6796.64,15764.36,20.58,1.0,1.0,0.1287844181060791,5.285221815109253,0.3145473003387451,16.43339467048645,0.0,511,1.0
111,281160.0,20.0,100.0,297084.36,2089.64,15924.36,20.58,40.0,40.0,0.13513445854187012,3.387676477432251,0.3155977725982666,4.279132604598999,0.002858877182006836,512,1.0
111,323360.0,20.0,121.1,339118.36,4918.64,15758.36,20.58,1.0,1.0,0.143829345703125,3.1371023654937744,0.3190734386444092,11.69736385345459,0.0,513,1.0
111,274200.0,20.0,96.52,290124.76,5410.24,15924.76,20.58,384.0,384.0,0.14586973190307617,3.466597557067871,0.34972333908081055,34.636348247528076,0.0,514,1.0
111,232320.0,20.0,75.58,248241.56,2087.44,15921.56,20.58,666.0,666.0,0.13554620742797852,5.3674705028533936,0.3323397636413574,38.03539228439331,0.0,515,1.0
111,466240.0,20.0,192.54,482004.76,5090.24,15764.76,20.58,28.0,28.0,0.14693570137023926,5.668453693389893,0.34575486183166504,10.716480016708374,0.0,516,1.0
111,258080.0,20.0,88.46,274005.16,9972.84,15925.16,20.58,21.0,21.0,0.14284086227416992,3.2986366748809814,0.33656907081604004,8.443782329559326,0.0,517,1.0
111,333240.0,20.0,126.04,349165.16,1793.84,15925.16,20.58,86.0,86.0,0.14820241928100586,3.267688035964966,0.3495473861694336,48.05403804779053,0.0,518,1.0
111,466600.0,20.0,192.72,482361.56,4484.44,15761.56,20.58,37.0,37.0,0.1492786407470703,3.1976866722106934,0.33315467834472656,10.386294841766357,0.0,519,1.0
111,353600.0,20.0,136.22,369526.76,6232.24,15926.76,20.58,12.0,12.0,0.13996672630310059,3.343588352203369,0.3740561008453369,11.827764511108398,0.006937742233276367,520,1.0
